Version,id,Level,M3 start,M3 finish,Crystall free,Get gold,Get food,Get stuff,Buy gold,Buy food,Buy stuff,Get bonus,Buy bonus,Quest complete,Buy energy,Buy charge,Buy amulet,Collection complete
v2,897445,4,41,35,12,7700,2065,2380,231,83,0,4,6,5,1,3,1,2
v1,683995,1,5,5,5,1054,0,0,0,0,0,0,0,2,0,0,0,0
v1,517080,10,165,147,24,57183,24255,23520,1715,1213,706,68,15,28,4,9,7,4
v2,986959,1,4,4,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v2,951781,9,146,120,22,42960,17640,15480,644,353,310,16,38,18,3,10,4,7
v2,854367,6,63,48,13,15792,4320,3840,316,130,77,8,24,6,2,4,7,3
v1,621041,9,130,117,24,35334,14859,13455,1060,1040,538,55,12,22,8,7,7,3
v2,960467,2,18,17,5,1819,1037,0,0,0,0,0,2,2,0,0,0,0
v1,477200,5,94,53,13,14734,4187,2491,589,209,75,22,23,6,3,3,3,2
v1,531636,10,200,172,15,67768,31992,30100,2033,1600,903,69,12,22,12,11,8,5
v1,594285,5,95,53,11,15741,4081,1802,944,204,72,22,22,11,4,3,3,2
v1,682448,5,94,54,9,15174,4752,2322,910,333,70,23,23,5,1,3,3,2
v2,868366,4,38,32,13,7264,1440,2368,291,58,0,5,7,9,2,2,2,2
v1,519908,4,39,34,10,5440,1360,2462,326,68,0,17,7,10,3,3,2,2
v2,885093,1,4,4,5,1077,0,0,0,0,0,0,0,2,0,0,0,0
v2,974259,3,34,32,7,8000,1056,0,400,74,0,0,6,4,1,0,0,0
v2,880894,2,18,17,6,1462,1020,0,0,0,0,0,1,2,0,0,0,0
v1,557447,5,100,59,9,15340,3068,1829,614,245,55,27,27,6,5,3,3,2
v2,901656,1,5,5,5,1068,0,0,0,0,0,0,0,2,0,0,0,0
v2,893609,6,80,58,11,17864,5046,5104,179,202,51,9,28,7,4,6,5,4
v1,506358,2,15,14,6,1568,1053,0,0,0,0,0,1,2,0,0,0,0
v2,911914,3,33,32,8,6592,1568,0,198,110,0,0,6,4,0,0,1,0
v2,922167,5,106,59,14,17759,5133,2596,533,154,26,12,40,11,9,3,4,2
v1,545946,1,4,4,5,1054,0,0,0,0,0,0,0,2,0,0,0,0
v2,905221,6,68,50,14,15650,4200,3650,157,84,110,5,24,5,3,5,6,3
v2,964862,5,107,52,15,17940,4212,2600,538,84,78,8,32,7,3,3,4,2
v1,539872,2,15,14,6,1386,1069,0,0,0,0,0,1,2,0,0,0,0
v2,952474,3,26,25,9,5575,775,0,279,62,0,0,6,4,2,0,2,0
v2,947202,3,26,24,8,4872,1152,0,292,69,0,0,6,4,3,0,2,0
v1,532723,9,147,122,12,40016,17080,14152,1601,854,566,49,10,24,3,10,7,4
v2,965108,4,38,32,10,7168,1696,1920,215,68,0,6,7,8,2,2,2,2
v2,880330,7,87,73,12,26353,7081,5548,1054,212,166,14,26,14,5,7,6,3
v2,967787,5,125,66,15,20328,6138,2904,203,184,29,7,40,11,3,3,4,2
v1,624083,6,57,49,14,12789,4263,3136,767,341,125,22,6,6,4,5,5,2
v2,959485,3,25,24,9,5352,984,0,321,49,0,0,6,4,3,0,1,0
v2,916023,6,61,45,12,13545,3735,3825,135,112,115,8,18,8,3,7,6,4
v2,904145,4,41,36,13,5724,1800,2844,172,54,0,7,8,10,3,2,0,2
v1,693584,6,53,48,9,12576,3840,3312,755,230,66,23,6,8,1,7,4,3
v2,964676,1,4,4,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v1,481618,1,4,4,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
v1,473325,1,5,5,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
v1,663026,5,94,60,12,17340,4080,2160,520,286,43,26,25,10,2,2,3,2
v1,647969,8,175,91,17,27846,11557,10738,835,925,430,46,28,14,4,7,5,4
v2,868039,10,219,166,18,71214,36852,29714,356,737,119,27,56,23,11,10,6,8
v2,930182,2,17,16,5,1280,912,0,0,0,0,0,1,2,0,0,0,0
v2,859184,5,120,65,14,21840,5265,3185,655,211,32,8,44,12,3,3,3,2
v1,540314,1,5,5,5,1064,0,0,0,0,0,0,0,2,0,0,0,0
v2,893595,1,5,5,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v2,968613,3,34,33,8,5379,1221,0,215,85,0,0,5,4,0,0,0,0
v2,875713,6,77,58,11,19662,4988,4814,393,200,48,9,18,10,3,5,5,3
v2,904145,2,17,16,5,1760,1152,0,0,0,0,0,1,2,0,0,0,0
v1,492198,4,31,26,10,5902,1144,1676,354,57,0,13,5,8,2,2,2,2
v1,613031,3,25,24,9,3768,1104,0,151,66,0,0,5,4,0,0,1,0
v2,869072,8,191,94,22,34780,15510,12972,348,155,259,19,48,14,7,5,5,4
v2,951781,1,4,4,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,866448,6,74,56,15,17192,4480,3920,344,90,78,10,27,11,4,7,5,3
v1,642753,1,5,5,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v1,660286,1,4,4,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v1,676092,1,5,5,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v2,921287,2,17,16,7,1904,1216,0,0,0,0,0,2,2,0,0,0,0
v1,547211,4,36,31,9,6510,1271,2023,391,102,0,16,6,3,2,2,0,2
v1,657754,8,181,107,20,32421,11342,10807,973,681,324,50,40,15,5,7,4,3
v2,909667,4,35,29,12,6815,1711,1566,273,51,0,4,6,8,3,2,0,2
v1,667397,4,31,27,10,5805,918,1729,174,64,0,14,5,5,1,2,1,2
v2,985213,5,111,59,11,20119,5782,2891,604,116,29,6,41,9,10,3,3,2
v1,655160,4,37,32,9,7552,1504,2248,378,105,0,16,6,3,0,3,0,2
v1,594870,9,160,134,17,43416,14070,14874,2171,844,446,67,8,16,3,10,7,3
v1,491139,9,139,122,17,40382,17446,15738,1615,1221,630,56,9,23,9,9,8,4
v1,596876,7,88,73,12,25769,7300,6132,1546,511,245,31,9,10,1,5,4,4
v1,476573,4,40,34,10,7072,1564,1952,212,78,0,17,7,10,2,2,0,2
v1,663542,2,15,14,5,1624,1075,0,0,0,0,0,1,2,0,0,0,0
v1,496145,1,5,5,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v2,959790,4,36,31,10,6479,1798,2387,194,54,0,6,6,10,3,3,0,2
v1,543350,9,137,122,24,41114,16348,14640,1645,1308,586,51,9,17,10,6,8,3
v2,944748,10,184,142,21,56800,32518,26980,114,325,135,26,40,26,9,11,6,9
v1,612252,4,34,31,11,4898,1240,2550,294,87,0,16,6,6,2,3,2,2
v1,493284,4,35,31,11,7223,992,1775,361,50,0,16,6,6,1,3,2,2
v1,523611,7,99,89,16,33464,10502,5162,1004,735,103,39,10,9,6,5,5,3
v2,906514,3,29,27,9,4374,1242,0,175,99,0,0,5,4,1,0,1,0
v2,960467,4,44,38,13,8284,2014,3800,331,60,0,6,7,6,0,2,1,2
v2,858481,6,78,56,16,18368,5040,4088,184,101,82,10,20,7,7,6,6,3
v2,880330,2,18,17,5,1768,935,0,0,0,0,0,2,2,0,0,0,0
v1,645472,10,193,168,17,61488,25704,27552,1845,771,551,72,13,22,11,12,6,5
v1,571031,2,15,14,5,1358,1061,0,0,0,0,0,1,2,0,0,0,0
v2,947572,3,35,34,7,6766,1122,0,271,90,0,0,5,4,0,0,0,0
v1,544998,3,33,31,7,6231,1147,0,374,57,0,0,6,4,1,0,1,0
v1,487982,5,84,46,13,13294,3404,1472,399,272,44,22,23,8,5,2,3,2
v2,941497,5,116,64,12,22272,5696,2816,668,228,28,8,41,6,8,3,4,3
v1,531904,4,32,29,9,5162,1160,2305,258,70,0,15,6,3,2,2,2,2
v2,981879,1,5,5,5,1064,0,0,0,0,0,0,0,2,0,0,0,0
v1,693483,1,5,5,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
v1,614410,2,17,16,5,1376,1051,0,0,0,0,0,2,2,0,0,0,0
v1,638303,10,167,150,27,58950,24600,25350,1769,984,761,74,8,27,6,11,4,5
v2,888908,10,190,143,30,58773,32604,26312,294,326,132,16,39,27,6,13,2,8
v2,902366,7,90,75,17,29700,7950,5775,1188,398,173,13,29,9,2,7,6,4
v1,639572,1,4,4,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v1,570614,8,176,90,19,30780,13230,10800,923,926,324,44,34,15,7,4,5,3
v1,520261,3,27,25,9,5475,900,0,219,54,0,0,5,4,2,0,2,0
v1,553503,5,80,44,13,11132,2640,2200,557,185,88,20,22,9,6,1,3,1
v1,557447,3,26,23,9,4462,782,0,223,39,0,0,5,4,2,0,1,0
v2,921287,5,115,60,15,19860,5700,2400,397,228,48,11,37,11,5,3,4,2
v1,695773,5,97,54,11,14094,2754,2430,705,138,49,24,27,9,6,1,2,1
v2,887263,2,17,16,7,1616,1136,0,0,0,0,0,1,2,0,0,0,0
v2,904894,1,4,4,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,880894,3,28,26,8,5746,1092,0,287,87,0,0,6,4,3,0,0,0
v1,492847,10,192,165,24,63195,26235,26070,1264,1049,521,66,10,26,10,9,4,4
v1,513782,3,25,23,9,3450,874,0,104,61,0,0,5,4,2,0,2,0
v1,548404,1,5,5,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,856372,1,5,5,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v1,492847,5,93,56,9,15792,4368,2296,948,306,92,25,25,11,6,1,3,2
v1,637968,4,34,30,10,4650,1290,1660,279,103,0,15,6,3,1,2,2,1
v2,876116,7,85,69,18,25944,7038,5589,1038,211,112,9,25,9,8,5,5,3
v1,569263,3,30,28,9,4760,1008,0,143,50,0,0,6,4,2,0,1,0
v2,959710,10,182,140,28,58520,28000,25060,176,560,175,24,35,24,9,10,4,8
v1,654136,6,60,54,15,13662,4968,2862,410,397,57,25,6,10,3,4,3,3
v2,929760,4,35,30,10,5790,1740,2640,174,70,0,3,8,8,3,3,0,3
v1,663542,3,31,28,7,5628,1008,0,169,60,0,0,6,4,1,0,2,0
v1,619050,1,5,5,5,1056,0,0,0,0,0,0,0,2,0,0,0,0
v1,614410,3,35,32,8,7936,1440,0,397,115,0,0,6,4,1,0,2,0
v1,663542,6,56,48,12,13344,2592,2880,400,156,115,20,9,5,3,7,6,4
v1,557716,1,5,5,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v2,866448,7,94,79,14,29309,7505,6004,879,375,180,15,32,9,3,7,6,4
v2,856372,7,86,69,16,26565,6831,5520,1063,273,110,12,21,10,4,6,5,3
v1,542287,5,92,52,11,14768,5044,1716,443,252,69,25,23,10,5,3,3,2
v1,667397,5,91,56,13,14448,5488,1904,578,439,38,25,28,10,6,3,3,2
v2,876116,6,63,47,18,15228,4230,4042,152,127,121,7,21,5,5,6,6,4
v2,855303,4,43,37,9,7696,1480,3626,308,59,0,4,8,7,2,3,0,2
v1,591762,6,51,45,14,13050,2745,2295,392,165,69,20,8,5,1,5,5,3
v2,885842,4,43,36,11,8568,2160,3168,257,86,0,6,6,7,2,3,1,2
v1,621041,5,97,61,9,15799,6100,1952,948,366,39,27,27,7,6,3,2,2
v2,903710,4,38,33,12,4950,1386,2805,198,55,0,6,6,7,3,3,2,2
v2,854259,5,126,66,15,20724,5346,2772,207,107,28,13,42,9,8,2,4,2
v1,596412,1,4,4,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v2,875583,5,107,56,15,17752,4872,2632,533,195,79,6,35,7,8,2,4,2
v2,931609,2,17,16,5,1584,1120,0,0,0,0,0,1,2,0,0,0,0
v1,523406,4,35,31,11,6479,1488,2457,194,119,0,16,6,3,3,3,2,2
v1,547546,5,95,60,10,15360,3720,2520,768,260,101,28,28,7,2,1,3,1
v1,635993,5,94,58,10,15196,5220,2784,456,365,84,28,26,10,2,2,3,1
v1,679952,5,85,55,13,15565,4565,2640,467,228,53,22,28,8,1,3,3,2
v2,909667,2,16,15,5,1590,1155,0,0,0,0,0,1,2,0,0,0,0
v2,854367,7,86,71,14,27903,6745,5254,558,337,158,7,26,13,6,4,3,3
v1,591739,6,69,58,13,15602,5394,3828,780,270,153,24,7,11,2,6,5,3
v2,888712,5,118,57,12,18525,5643,2508,185,113,50,11,40,11,6,3,3,2
v2,946022,4,39,33,10,6864,1914,2904,206,57,0,3,6,7,2,3,2,2
v1,602293,4,31,28,11,6104,1344,2372,305,94,0,14,6,3,0,2,0,2
v1,541283,1,4,4,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,619050,7,91,81,10,25191,7128,7614,1008,499,305,36,12,12,2,4,4,3
v1,607742,1,5,5,5,1068,0,0,0,0,0,0,0,2,0,0,0,0
v2,962517,8,205,94,14,37224,15322,12596,372,306,252,18,56,18,10,4,6,3
v1,641774,8,185,100,17,33800,10800,10200,2028,864,204,46,40,11,8,4,3,3
v1,662950,1,5,5,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v2,913075,1,5,5,5,1071,0,0,0,0,0,0,0,2,0,0,0,0
v1,629251,3,29,27,9,5184,1107,0,156,89,0,0,5,4,2,0,0,0
v1,532861,1,4,4,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,987612,2,15,14,6,1652,742,0,0,0,0,0,1,2,0,0,0,0
v2,965108,3,32,31,9,6262,1488,0,250,119,0,0,5,4,2,0,0,0
v1,650216,4,35,32,10,6528,960,2504,326,48,0,16,6,6,3,2,2,2
v1,515470,8,190,101,14,31411,11211,11514,1256,897,345,48,37,17,8,7,4,4
v2,908016,8,205,107,21,42907,18083,13482,858,181,270,20,58,17,9,6,7,4
v1,516448,5,92,55,10,14795,3685,2640,740,184,106,24,25,7,1,3,3,2
v1,660286,3,27,26,8,5070,1014,0,254,61,0,0,5,4,1,0,2,0
v2,921287,9,158,126,25,46116,18270,16632,277,365,333,24,39,24,11,8,5,6
v1,546123,3,31,29,7,6090,1015,0,183,71,0,0,6,4,0,0,0,0
v2,941475,5,118,64,15,19392,6080,3136,194,182,31,7,40,8,9,2,4,2
v2,884832,2,16,15,7,1350,1005,0,0,0,0,0,2,2,0,0,0,0
v1,515470,5,92,53,10,15741,5141,1802,944,308,54,24,25,10,5,1,2,1
v1,583319,8,162,89,18,28035,12104,9879,1121,605,198,40,36,13,3,5,4,4
v2,927502,3,32,30,7,6210,1350,0,311,108,0,0,6,4,0,0,0,0
v2,954556,1,4,4,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
v2,887605,2,17,16,6,1328,928,0,0,0,0,0,2,2,0,0,0,0
v2,907114,7,86,69,12,27600,7038,6210,1104,282,186,13,27,12,2,6,6,4
v2,870328,9,160,134,18,49044,21172,16616,736,423,166,27,52,23,9,10,3,7
v2,932040,2,15,14,5,1344,840,0,0,0,0,0,1,2,0,0,0,0
v1,679458,4,30,26,10,6266,1066,1572,188,64,0,13,5,5,1,2,0,2
v1,693370,3,31,29,7,4582,1131,0,137,68,0,0,6,4,2,0,1,0
v1,526414,2,16,15,6,1635,1066,0,0,0,0,0,2,2,0,0,0,0
v2,903195,2,17,16,7,1408,1104,0,0,0,0,0,2,2,0,0,0,0
v1,565043,2,17,16,6,1600,1060,0,0,0,0,0,2,2,0,0,0,0
v2,931609,10,209,165,23,67650,30195,30855,271,302,216,31,58,17,11,11,2,8
v2,987488,2,15,14,6,1204,994,0,0,0,0,0,1,2,0,0,0,0
v2,972005,6,67,51,16,15657,4182,3723,157,167,74,8,18,6,7,7,7,3
v2,929239,5,118,67,14,23316,5829,3082,699,175,92,11,46,7,9,3,3,3
v2,946022,3,32,30,8,5820,1470,0,175,74,0,0,6,4,1,0,1,0
v2,881409,4,45,38,12,6232,2280,2774,249,68,0,4,6,7,2,3,1,3
v2,955448,2,15,14,5,1274,882,0,0,0,0,0,1,2,0,0,0,0
v1,679810,8,170,102,20,32844,11424,11322,985,800,226,41,34,18,6,4,3,3
v2,903340,3,35,34,7,7820,1700,0,235,102,0,0,5,4,0,0,0,0
v2,863815,8,210,103,16,38934,14832,13390,389,148,268,21,55,14,11,3,4,3
v1,678651,5,94,55,11,13805,5005,1815,828,350,73,24,25,6,3,2,3,2
v1,665628,5,86,51,10,14790,3672,1734,740,294,35,23,23,5,2,1,2,2
v1,514653,5,85,48,11,13200,3696,2304,792,296,69,21,24,9,4,3,3,2
v2,886573,6,76,55,18,17050,4840,4125,171,97,124,8,21,9,7,5,5,3
v2,854259,6,72,53,14,17437,4611,3869,174,138,39,6,22,10,5,4,3,3
v1,630366,2,16,16,6,1856,1061,0,0,0,0,0,2,2,0,0,0,0
v2,879101,2,17,16,5,1920,1088,0,0,0,0,0,2,2,0,0,0,0
v2,987488,9,145,117,20,45981,16497,16380,368,330,164,22,42,16,10,10,3,5
v2,856372,9,151,127,25,48768,18669,16383,293,560,328,20,44,13,11,10,3,7
v1,602293,1,5,5,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
v2,967787,6,62,47,11,14288,3901,3525,143,117,106,6,17,8,4,4,4,3
v2,967787,2,16,15,5,1665,840,0,0,0,0,0,1,2,0,0,0,0
v1,540314,6,64,57,12,16644,4845,3021,999,291,91,27,7,6,1,6,3,3
v1,685922,4,33,30,9,7350,1350,2320,294,95,0,15,6,9,2,2,1,2
v1,478807,8,180,97,20,33659,9700,10282,1346,679,308,40,30,11,7,7,3,4
v1,471214,2,17,17,7,1921,1070,0,0,0,0,0,2,2,0,0,0,0
v1,637968,3,26,24,7,3600,1032,0,180,83,0,0,5,4,2,0,1,0
v2,882747,7,90,75,12,27975,7725,6225,560,386,187,11,28,10,5,7,5,4
v2,901656,9,147,123,13,48708,18942,15252,584,379,305,17,47,14,6,9,5,7
v1,485955,3,25,23,8,4577,920,0,275,64,0,0,5,4,1,0,2,0
v1,663844,4,31,27,9,6345,1134,2296,190,79,0,14,5,3,3,3,0,2
v1,670165,8,173,93,20,29109,12555,10881,1747,879,326,41,36,14,7,6,4,4
v1,530036,1,5,5,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
v1,647969,2,16,16,7,1904,1072,0,0,0,0,0,2,2,0,0,0,0
v2,906480,5,121,64,12,21440,5184,3200,214,156,64,8,43,9,6,3,4,2
v2,929760,1,5,5,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v2,872424,1,5,5,5,1077,0,0,0,0,0,0,0,2,0,0,0,0
v1,615609,1,5,5,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,967451,9,149,122,19,47824,18300,14640,478,366,146,12,48,24,9,11,6,5
v2,904481,3,32,31,7,6293,1519,0,189,91,0,0,6,4,0,0,1,0
v2,859184,8,215,101,17,38279,14443,13938,766,289,279,20,54,13,7,3,6,4
v2,906440,2,18,17,7,1513,901,0,0,0,0,0,1,2,0,0,0,0
v1,531800,4,36,31,10,6107,1302,1961,244,91,0,16,6,9,3,3,1,2
v1,663549,2,16,16,6,1296,1057,0,0,0,0,0,2,2,0,0,0,0
v2,888434,8,197,91,15,37219,13650,12012,744,137,240,15,55,17,8,6,6,3
v1,682118,8,174,96,18,29184,10368,11328,1459,726,453,46,37,15,6,6,5,3
v1,628118,2,17,17,7,1683,1079,0,0,0,0,0,2,2,0,0,0,0
v1,663844,6,67,59,11,17582,5310,3363,879,425,67,26,8,9,3,7,5,4
v2,930563,2,18,17,5,1496,1309,0,0,0,0,0,1,2,0,0,0,0
v1,655160,8,177,97,12,33465,12610,9991,1339,757,200,47,31,17,4,6,5,3
v2,904110,2,15,14,7,1414,1092,0,0,0,0,0,1,2,0,0,0,0
v1,625094,10,168,143,26,54769,27742,24882,1643,1387,498,67,14,20,6,10,7,4
v2,885842,5,114,57,14,18012,5073,2280,540,101,46,6,38,10,5,2,4,2
v1,642753,4,37,33,11,6435,1617,2353,193,113,0,17,7,10,2,2,1,2
v2,919863,5,100,55,11,19030,4620,2585,571,139,26,9,35,6,7,3,4,2
v1,637968,2,16,15,7,1515,1070,0,0,0,0,0,2,2,0,0,0,0
v1,515470,1,4,4,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,923217,8,215,105,19,43995,16695,12705,880,334,254,14,55,18,10,4,6,4
v2,870328,6,60,43,15,13158,3526,3698,263,141,111,7,18,4,6,6,6,3
v2,943804,6,79,60,18,19680,4860,5040,197,97,101,7,26,10,2,5,6,3
v1,492847,7,85,75,15,27300,7125,5400,1365,499,216,32,9,14,5,4,4,3
v2,977018,2,17,16,5,1824,848,0,0,0,0,0,2,2,0,0,0,0
v1,596238,6,58,51,12,12903,3672,2958,516,220,148,22,9,7,3,7,6,4
v2,985213,1,5,5,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v1,473325,4,40,34,11,6902,1462,2190,207,88,0,17,7,7,2,3,2,2
v2,964281,1,4,4,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,584567,7,87,77,18,26103,8624,7161,1566,517,286,31,9,12,3,4,3,3
v2,884231,5,100,47,11,14147,4700,2209,424,141,44,7,28,8,3,3,3,2
v2,963332,7,96,80,16,29520,8160,7200,1181,408,216,12,30,13,6,5,4,3
v2,876116,4,39,33,10,5313,1650,2508,159,50,0,5,8,9,2,3,2,2
v2,929239,3,30,28,7,5880,1008,0,235,50,0,0,6,4,1,0,1,0
v2,908016,1,4,4,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v1,466050,2,17,16,5,1872,1063,0,0,0,0,0,2,2,0,0,0,0
v1,633963,9,158,134,24,40602,14606,15678,1218,1022,470,66,13,24,8,7,7,4
v1,556632,5,83,52,9,14612,4784,1976,584,287,40,23,23,9,5,2,2,1
v2,888908,1,4,4,5,1077,0,0,0,0,0,0,0,2,0,0,0,0
v2,937745,2,17,16,6,1472,1168,0,0,0,0,0,1,2,0,0,0,0
v1,519908,3,31,29,8,5858,1334,0,234,67,0,0,6,4,1,0,1,0
v2,884744,9,158,130,24,46540,20410,16770,326,408,335,13,49,21,6,7,4,6
v1,665819,5,82,48,10,13344,2688,2016,534,161,60,19,19,10,1,2,2,2
v1,477716,6,54,46,13,12788,2668,2576,639,213,103,19,7,6,1,4,4,3
v1,492324,8,186,106,16,33602,13356,12402,2016,801,372,49,34,13,7,6,5,3
v1,610022,4,34,30,9,6690,1200,1960,401,60,0,15,6,6,1,2,2,2
v2,887202,1,4,4,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v1,677502,1,5,5,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v1,625953,1,4,4,5,1064,0,0,0,0,0,0,0,2,0,0,0,0
v2,856206,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v1,541283,3,26,24,7,5472,1008,0,164,60,0,0,5,4,2,0,0,0
v2,955779,2,18,17,7,1649,1224,0,0,0,0,0,2,2,0,0,0,0
v2,875583,9,150,122,13,45872,17202,15128,688,344,151,20,49,17,5,8,6,7
v1,661882,3,31,28,7,6636,1008,0,398,60,0,0,6,4,2,0,1,0
v2,987612,10,193,149,20,65262,28608,26671,196,286,240,27,52,16,10,11,6,8
v2,953405,3,29,28,8,6356,868,0,191,52,0,0,5,4,2,0,1,0
v2,972271,1,5,5,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v2,982579,5,118,64,12,21952,6080,2944,220,122,88,12,38,11,8,3,3,2
v1,642753,9,157,138,15,46368,19458,14352,1391,1167,287,62,10,18,4,9,8,3
v1,487417,10,162,139,15,53237,25298,21128,1065,1265,423,65,10,19,8,9,4,5
v2,975730,9,168,136,26,53312,21080,17816,480,422,178,26,41,20,4,7,6,6
v2,981456,4,44,38,11,9082,2052,3306,272,62,0,8,8,7,3,2,2,2
v1,614410,5,81,51,10,13413,3315,1734,537,199,35,25,26,10,4,2,3,2
v2,874278,8,210,101,16,40501,14342,13635,405,287,273,17,61,16,9,4,7,4
v2,897445,5,109,57,12,17613,5529,2508,176,221,75,11,35,10,5,2,3,2
v1,514033,1,4,4,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v2,900365,3,31,29,7,6322,1218,0,190,97,0,0,6,4,1,0,2,0
v2,964907,2,16,15,7,1545,855,0,0,0,0,0,2,2,0,0,0,0
v2,897445,7,103,82,14,30668,7790,5740,613,312,115,15,31,11,6,4,5,3
v1,643975,7,92,77,14,30569,8008,7007,1223,561,140,37,8,8,3,4,3,3
v1,589122,5,85,55,11,15345,5335,2090,614,373,84,24,25,11,2,1,2,1
v2,975730,6,77,59,17,18054,5310,4720,361,159,94,7,24,10,3,6,3,4
v2,906510,10,192,154,23,64526,32802,26796,129,656,134,17,49,23,11,15,6,9
v2,978245,9,141,118,18,43070,16874,16402,646,337,164,19,42,22,7,8,7,6
v1,520261,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v2,896701,3,26,25,7,5725,1050,0,344,84,0,0,5,4,3,0,2,0
v1,481618,6,68,57,14,15504,3363,3135,775,202,94,25,11,6,5,4,6,3
v1,687158,5,95,60,13,15960,3300,2340,958,231,70,24,28,9,4,2,2,1
v2,937262,1,4,4,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v2,927614,10,187,150,17,64650,28650,27750,323,573,194,21,45,18,13,13,6,9
v1,695492,4,34,30,9,5340,1410,1690,160,113,0,15,6,9,3,2,2,2
v2,953405,2,17,16,7,1824,848,0,0,0,0,0,1,2,0,0,0,0
v2,879661,3,28,27,8,6750,918,0,270,73,0,0,6,4,0,0,2,0
v2,870631,4,44,37,12,8621,1887,2294,259,57,0,4,8,8,3,3,2,2
v2,916023,3,32,30,7,4950,1200,0,248,84,0,0,6,4,1,0,0,0
v2,964862,7,85,70,18,26250,6930,6020,1050,277,60,7,25,9,5,5,3,3
v1,530358,9,147,122,22,40626,16592,13542,1219,996,406,61,9,12,9,9,5,5
v1,597921,3,29,27,7,6453,945,0,194,76,0,0,5,4,0,0,0,0
v2,958203,3,30,29,7,4466,1276,0,268,89,0,0,5,4,0,0,2,0
v1,688428,5,95,55,10,15730,5500,2200,629,275,88,25,23,9,5,2,2,2
v2,914395,1,4,4,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v1,493284,7,84,75,13,25500,6300,4050,765,504,81,34,11,12,3,6,3,4
v1,670950,2,16,16,5,1760,1059,0,0,0,0,0,2,2,0,0,0,0
v1,478781,5,93,52,12,15236,3172,1872,609,190,75,21,25,10,5,1,2,2
v1,685224,2,16,15,7,1800,1063,0,0,0,0,0,2,2,0,0,0,0
v2,969780,2,18,17,6,1802,1054,0,0,0,0,0,1,2,0,0,0,0
v1,676820,8,164,90,13,31050,10350,10170,1553,725,203,44,29,18,4,6,3,4
v2,943804,5,125,64,12,20608,5824,2752,412,175,28,7,42,10,9,3,3,2
v2,857991,7,101,84,14,32256,9072,7560,968,272,151,10,32,13,7,8,3,4
v1,593667,1,5,5,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v1,644674,4,40,34,11,7820,1088,2530,391,65,0,17,7,10,2,3,1,2
v2,985806,2,17,16,7,1776,1264,0,0,0,0,0,2,2,0,0,0,0
v1,600309,4,38,34,9,5440,1054,1782,326,53,0,17,7,10,2,2,2,2
v2,890461,3,26,25,9,5450,1150,0,164,92,0,0,5,4,1,0,2,0
v1,663542,7,99,84,15,27384,9828,8148,1643,590,326,36,8,13,1,7,5,3
v1,644674,6,66,59,11,16166,3186,3776,647,159,113,27,6,10,4,5,4,2
v1,532723,6,69,60,12,15000,5160,3540,750,258,177,28,8,11,2,6,4,3
v2,953701,5,113,60,13,19260,5880,2760,578,118,28,9,37,8,10,2,3,2
v1,620525,2,16,15,5,1455,1075,0,0,0,0,0,2,2,0,0,0,0
v2,906440,1,4,4,5,1077,0,0,0,0,0,0,0,2,0,0,0,0
v2,904546,2,15,14,7,1162,714,0,0,0,0,0,2,2,0,0,0,0
v2,902671,1,5,5,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
